Route_Name,Route_Link,Bus_Name,Bus_Type,Departing_Time,Duration,Reaching_Time,Star_Rating,Price,Seat_Availability
Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 2688,Super Luxury (Non AC Seater 2+2 Push Back),20:00,06h 45m,02:45,4.2,INR 436,16 Seats available
Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 3622,Super Luxury (Non AC Seater 2+2 Push Back),20:00,07h 35m,03:35,4.1,INR 412,19 Seats available
Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 4972,Super Luxury (Non AC Seater 2+2 Push Back),20:10,07h 10m,03:20,4.2,INR 436,15 Seats available
Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 2876,STAR LINER(NON-AC SLEEPER 2+1),20:15,07h 40m,03:55,3.9,INR 565,4 Seats available
Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 2549,NIGHT RIDER (SEATER CUM SLEEPER),20:15,06h 00m,02:15,3.1,INR 595,28 Seats available
Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 4894,Super Luxury (Non AC Seater 2+2 Push Back),20:25,06h 35m,03:00,4.4,INR 436,16 Seats available
Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 2573,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),20:25,06h 05m,02:30,3.9,INR 670,18 Seats available
Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 24262,Super Luxury (Non AC Seater 2+2 Push Back),20:30,05h 30m,02:00,3.9,INR 469,13 Seats available
Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 4880,STAR LINER(NON-AC SLEEPER 2+1),20:35,06h 10m,02:45,3.9,INR 565,15 Seats available
Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 3962,INDRA(A.C. Seater),20:35,07h 00m,03:35,3.8,INR 528,27 Seats available
Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 4898,Super Luxury (Non AC Seater 2+2 Push Back),20:35,06h 25m,03:00,2.8,INR 436,14 Seats available
Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 93212,Super Luxury (Non AC Seater 2+2 Push Back),20:40,06h 35m,03:15,3.9,INR 436,28 Seats available
Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 2786,Super Luxury (Non AC Seater 2+2 Push Back),20:40,07h 05m,03:45,3.9,INR 436,25 Seats available
Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 2678,NIGHT RIDER (SEATER CUM SLEEPER),20:40,06h 20m,03:00,3.5,INR 595,5 Seats available
Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 3697,STAR LINER(NON-AC SLEEPER 2+1),20:45,07h 00m,03:45,3.9,INR 565,10 Seats available
Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 94936,Super Luxury (Non AC Seater 2+2 Push Back),20:55,07h 05m,04:00,3.9,INR 436,7 Seats available
Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 37801,INDRA(A.C. Seater),21:00,06h 45m,03:45,3.6,INR 528,16 Seats available
Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 3977,Super Luxury (Non AC Seater 2+2 Push Back),21:00,07h 15m,04:15,4.0,INR 469,4 Seats available
Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 38202,Super Luxury (Non AC Seater 2+2 Push Back),21:00,07h 15m,04:15,3.9,INR 412,14 Seats available
Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 4351,STAR LINER(NON-AC SLEEPER 2+1),21:00,07h 00m,04:00,4.3,INR 565,11 Seats available
Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 3544,Super Luxury (Non AC Seater 2+2 Push Back),21:00,06h 40m,03:40,4.2,INR 414,19 Seats available
Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 3969,INDRA(A.C. Seater),21:05,06h 10m,03:15,2.4,INR 528,5 Seats available
Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 4179,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),21:05,06h 55m,04:00,3.9,INR 670,29 Seats available
Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 4974,Super Luxury (Non AC Seater 2+2 Push Back),21:05,06h 40m,03:45,4.5,INR 436,23 Seats available
Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 4896,Super Luxury (Non AC Seater 2+2 Push Back),21:05,06h 25m,03:30,2.2,INR 436,24 Seats available
Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 4900,Super Luxury (Non AC Seater 2+2 Push Back),21:15,07h 25m,04:40,3.6,INR 436,11 Seats available
Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 4888,INDRA(A.C. Seater),21:15,06h 15m,03:30,4.3,INR 528,13 Seats available
Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 3612,Super Luxury (Non AC Seater 2+2 Push Back),21:20,07h 30m,04:50,3.9,INR 414,11 Seats available
Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 95703,Super Luxury (Non AC Seater 2+2 Push Back),21:25,06h 05m,03:30,3.3,INR 452,17 Seats available
Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 4795,INDRA(A.C. Seater),21:30,06h 30m,04:00,2.5,INR 528,16 Seats available
Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 4043,Super Luxury (Non AC Seater 2+2 Push Back),21:30,06h 55m,04:25,3.8,INR 412,15 Seats available
Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 4823,Super Luxury (Non AC Seater 2+2 Push Back),21:35,06h 10m,03:45,3.5,INR 436,34 Seats available
Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 3883,Super Luxury (Non AC Seater 2+2 Push Back),21:35,06h 30m,04:05,3.5,INR 412,28 Seats available
Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 4353,Super Luxury (Non AC Seater 2+2 Push Back),21:35,06h 40m,04:15,3.9,INR 436,25 Seats available
Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 35064,Super Luxury (Non AC Seater 2+2 Push Back),21:38,06h 27m,04:05,4.3,INR 444,22 Seats available
Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 4920,INDRA(A.C. Seater),21:40,06h 20m,04:00,3.7,INR 528,8 Seats available
Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 2676,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),21:45,06h 15m,04:00,4.6,INR 670,8 Seats available
Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 4815,Super Luxury (Non AC Seater 2+2 Push Back),21:45,06h 30m,04:15,4.4,INR 436,4 Seats available
Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 9652,Super Luxury (Non AC Seater 2+2 Push Back),21:45,07h 05m,04:50,4.6,INR 412,25 Seats available
Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 4936,STAR LINER(NON-AC SLEEPER 2+1),21:45,06h 00m,03:45,4.3,INR 565,3 Seats available
Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 4996,INDRA(A.C. Seater),21:55,06h 20m,04:15,3.8,INR 528,25 Seats available
Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 9655,Super Luxury (Non AC Seater 2+2 Push Back),21:55,07h 10m,05:05,4.1,INR 412,21 Seats available
Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 35136,INDRA(A.C. Seater),21:58,06h 02m,04:00,3.6,INR 500,20 Seats available
Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 3618,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:00,07h 30m,05:30,4.4,INR 436,17 Seats available
Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 3570,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),22:00,05h 49m,03:49,3.6,INR 633,35 Seats available
Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 3971,Super Luxury (Non AC Seater 2+2 Push Back),22:00,07h 30m,05:30,3.9,INR 436,7 Seats available
Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 3917,Super Luxury (Non AC Seater 2+2 Push Back),22:00,06h 45m,04:45,4.2,INR 412,17 Seats available
Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 4789,STAR LINER(NON-AC SLEEPER 2+1),22:05,06h 25m,04:30,4.9,INR 565,3 Seats available
Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 4821,Super Luxury (Non AC Seater 2+2 Push Back),22:10,06h 20m,04:30,4.3,INR 517,19 Seats available
Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Svkdt travels,A/C Sleeper (2+1),23:35,06h 15m,05:50,4.6,INR 890,13 Seats available
Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,IntrCity SmartBus,A/C Seater / Sleeper (2+1),23:50,05h 45m,05:35,4.5,INR 659,31 Seats available
Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,FRESHBUS,Electric A/C Seater (2+2),12:45,05h 20m,18:05,4.6,500,16 Seats available
Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,AdIntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),23:05,06h 15m,05:20,4.3,INR 651,30 Seats available
Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,FRESHBUS,Electric A/C Seater (2+2),23:10,06h 25m,05:35,4.5,1349,16 Seats available
Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,FRESHBUS,Electric A/C Seater (2+2),13:10,06h 15m,19:25,4.5,450,11 Seats available
Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,FRESHBUS,Electric A/C Seater (2+2),00:20,06h 10m,06:30,4.5,650,32 Seats available
Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,AdShyamoli Paribahan Pvt Ltd,Scania Multi-Axle AC Semi Sleeper (2+2),23:25,05h 05m,04:30,4.2,INR 425,26 Seats available
Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,IntrCity SmartBus,Scania AC Multi Axle Sleeper (2+1),23:59,06h 31m,06:30,4.5,INR 1219,10 Seats available
Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,FRESHBUS,Electric A/C Seater (2+2),12:40,05h 00m,17:40,4.5,500,24 Seats available
Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,FRESHBUS,Electric A/C Seater (2+2),15:30,07h 40m,23:10,4.7,500,28 Seats available
Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,IntrCity SmartBus,AC Sleeper (2+1),23:25,06h 40m,06:05,4.4,INR 868,14 Seats available
Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,IntrCity SmartBus,A/C Seater / Sleeper (2+1),23:45,06h 20m,06:05,4.4,INR 694,19 Seats available
Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,FRESHBUS,Electric A/C Seater (2+2),22:50,06h 30m,05:20,4.4,600,14 Seats available
Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,GMRK Tours and Travels,Volvo A/C Semi Sleeper (2+2),23:45,05h 40m,05:25,4.4,INR 499,22 Seats available
Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,NueGo,Electric A/C Seater (2+2),22:30,07h 30m,06:00,4.4,476,15 Seats available
Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Svkdt travels,A/C Seater / Sleeper (2+1),23:35,05h 55m,05:30,4.4,INR 680,17 Seats available
Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,NueGo,Electric A/C Seater (2+2),22:35,06h 40m,05:15,4.5,739,14 Seats available
Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Sri KVR Travels,A/C Sleeper (2+1),23:35,05h 40m,05:15,4.4,INR 789,24 Seats available
Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Zingbus Plus,A/C Seater / Sleeper (2+1),23:35,06h 35m,06:10,4.4,580,28 Seats available
Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,FRESHBUS,Electric A/C Seater (2+2),23:40,06h 15m,05:55,4.3,650,31 Seats available
Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,NueGo,Electric A/C Seater (2+2),16:00,07h 00m,23:00,4.3,575,7 Seats available
Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,IntrCity SmartBus,A/C Seater / Sleeper (2+1),23:05,06h 55m,06:00,4.5,INR 628,27 Seats available
Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,NueGo,Electric A/C Seater/Sleeper (2+1),22:00,07h 10m,05:10,4.4,587,24 Seats available
Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,NueGo,Electric A/C Seater (2+2),15:00,06h 40m,21:40,4.3,379,8 Seats available
Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,NueGo,Electric A/C Seater (2+2),12:45,05h 40m,18:25,4.3,332,4 Seats available
Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,NueGo,Electric A/C Seater (2+2),21:30,06h 50m,04:20,4.2,503,20 Seats available
Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Sri Durga Malleswari Travels,A/C Sleeper (2+1),23:10,06h 15m,05:25,4.3,INR 950,11 Seats available
Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,NueGo,Electric A/C Seater (2+2),13:30,06h 40m,20:10,4.2,332,1 Seat available
Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Svkdt travels,A/C Sleeper (2+1),23:35,06h 15m,05:50,4.2,INR 790,20 Seats available
Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,IntrCity SmartBus,AC Sleeper (2+1),23:30,07h 15m,06:45,4.4,INR 941,17 Seats available
Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,NueGo,Electric A/C Seater/Sleeper (2+1),23:00,07h 00m,06:00,4.1,612,10 Seats available
Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,NueGo,Electric A/C Seater (2+2),23:15,07h 20m,06:35,4.4,569,11 Seats available
Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,NueGo,Electric A/C Seater (2+2),22:30,07h 05m,05:35,4.1,427,24 Seats available
Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,NueGo,Electric A/C Seater (2+2),23:50,06h 40m,06:30,4.1,569,18 Seats available
Kakinada to Visakhapatnam,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,APSRTC - 2667,Super Luxury (Non AC Seater 2+2 Push Back),14:00,03h 00m,17:00,4.1,INR 281,31 Seats available
Kakinada to Visakhapatnam,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,APSRTC - 3416,Super Luxury (Non AC Seater 2+2 Push Back),14:00,04h 00m,18:00,4.2,INR 281,34 Seats available
Kakinada to Visakhapatnam,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,APSRTC - 24265,Super Luxury (Non AC Seater 2+2 Push Back),14:10,03h 20m,17:30,2.6,INR 281,34 Seats available
Kakinada to Visakhapatnam,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,APSRTC - 23567,INDRA(A.C. Seater),14:20,03h 10m,17:30,3.5,INR 340,28 Seats available
Kakinada to Visakhapatnam,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,APSRTC - 2819,INDRA(A.C. Seater),14:30,03h 00m,17:30,3.1,INR 340,10 Seats available
Kakinada to Visakhapatnam,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,APSRTC - 23549,Super Luxury (Non AC Seater 2+2 Push Back),14:45,04h 00m,18:45,1.6,INR 281,34 Seats available
Kakinada to Visakhapatnam,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,APSRTC - 2669,Super Luxury (Non AC Seater 2+2 Push Back),15:00,03h 00m,18:00,3.3,INR 281,31 Seats available
Kakinada to Visakhapatnam,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,APSRTC - 2532,Super Luxury (Non AC Seater 2+2 Push Back),15:10,04h 05m,19:15,2.3,INR 281,34 Seats available
Kakinada to Visakhapatnam,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,APSRTC - 3474,Super Luxury (Non AC Seater 2+2 Push Back),15:20,04h 10m,19:30,3.7,INR 281,34 Seats available
Kakinada to Visakhapatnam,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,APSRTC - 2689,Super Luxury (Non AC Seater 2+2 Push Back),15:30,03h 00m,18:30,3.3,INR 281,30 Seats available
Kakinada to Visakhapatnam,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,APSRTC - 24279,Super Luxury (Non AC Seater 2+2 Push Back),15:40,03h 50m,19:30,3.8,INR 281,34 Seats available
Kakinada to Visakhapatnam,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,APSRTC - 27129,METRO LUXURY A/C,16:00,03h 05m,19:05,4.2,INR 383,18 Seats available
Kakinada to Visakhapatnam,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,APSRTC - 2524,Super Luxury (Non AC Seater 2+2 Push Back),16:15,04h 00m,20:15,3.8,INR 281,34 Seats available
Kakinada to Visakhapatnam,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,APSRTC - 2695,Super Luxury (Non AC Seater 2+2 Push Back),16:30,03h 00m,19:30,3.1,INR 281,33 Seats available
Kakinada to Visakhapatnam,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,APSRTC - 3406,Super Luxury (Non AC Seater 2+2 Push Back),16:45,03h 45m,20:30,3.8,INR 281,34 Seats available
Kakinada to Visakhapatnam,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,APSRTC - 2891,INDRA(A.C. Seater),17:00,03h 00m,20:00,3.5,INR 340,32 Seats available
Kakinada to Visakhapatnam,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,APSRTC - 2534,Super Luxury (Non AC Seater 2+2 Push Back),17:15,04h 00m,21:15,4.3,INR 281,34 Seats available
Kakinada to Visakhapatnam,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,APSRTC - 2815,Super Luxury (Non AC Seater 2+2 Push Back),17:30,03h 00m,20:30,3.4,INR 281,25 Seats available
Kakinada to Visakhapatnam,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,APSRTC - 23527,Super Luxury (Non AC Seater 2+2 Push Back),17:45,04h 00m,21:45,3.8,INR 281,34 Seats available
Kakinada to Visakhapatnam,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,APSRTC - 27083,METRO LUXURY A/C,18:00,02h 50m,20:50,4.0,INR 383,19 Seats available
Kakinada to Visakhapatnam,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,APSRTC - 3332,Super Luxury (Non AC Seater 2+2 Push Back),18:00,04h 00m,22:00,1.8,INR 281,34 Seats available
Kakinada to Visakhapatnam,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,APSRTC - 2857,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",18:15,05h 15m,23:30,3.8,INR 269,35 Seats available
Kakinada to Visakhapatnam,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,APSRTC - 2869,Super Luxury (Non AC Seater 2+2 Push Back),18:30,03h 00m,21:30,4.0,INR 281,34 Seats available
Kakinada to Visakhapatnam,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,APSRTC - 3324,Super Luxury (Non AC Seater 2+2 Push Back),19:00,04h 30m,23:30,3.3,INR 281,31 Seats available
Kakinada to Visakhapatnam,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,APSRTC - 24275,Super Luxury (Non AC Seater 2+2 Push Back),19:20,03h 30m,22:50,3.8,INR 281,34 Seats available
Kakinada to Visakhapatnam,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,APSRTC - 27133,METRO LUXURY A/C,19:40,03h 05m,22:45,4.4,INR 383,28 Seats available
Kakinada to Visakhapatnam,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,APSRTC - 27093,METRO LUXURY A/C,20:20,03h 50m,00:10,4.3,INR 383,30 Seats available
Kakinada to Visakhapatnam,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,APSRTC - 2217,Super Luxury (Non AC Seater 2+2 Push Back),20:30,03h 30m,00:00,3.7,INR 281,34 Seats available
Kakinada to Visakhapatnam,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,APSRTC - 3104,Super Luxury (Non AC Seater 2+2 Push Back),21:00,04h 22m,01:22,3.8,INR 250,29 Seats available
Kakinada to Visakhapatnam,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,APSRTC - 3189,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",21:20,03h 55m,01:15,3.8,INR 239,35 Seats available
Kakinada to Visakhapatnam,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,APSRTC - 4870,Super Luxury (Non AC Seater 2+2 Push Back),21:45,04h 15m,02:00,3.8,INR 281,34 Seats available
Kakinada to Visakhapatnam,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,APSRTC - 3326,Super Luxury (Non AC Seater 2+2 Push Back),21:50,04h 10m,02:00,2.7,INR 281,34 Seats available
Kakinada to Visakhapatnam,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,APSRTC - 3354,Super Luxury (Non AC Seater 2+2 Push Back),22:00,03h 10m,01:10,3.9,INR 281,34 Seats available
Kakinada to Visakhapatnam,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,APSRTC - 24281,Super Luxury (Non AC Seater 2+2 Push Back),22:00,04h 15m,02:15,3.8,INR 281,34 Seats available
Kakinada to Visakhapatnam,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,APSRTC - 23887,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",22:10,03h 50m,02:00,3.8,INR 269,35 Seats available
Kakinada to Visakhapatnam,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,APSRTC - 3438,Super Luxury (Non AC Seater 2+2 Push Back),22:40,03h 10m,01:50,4.9,INR 281,2 Seats available
Kakinada to Visakhapatnam,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,APSRTC - 2765,Super Luxury (Non AC Seater 2+2 Push Back),22:45,04h 15m,03:00,3.8,INR 281,33 Seats available
Kakinada to Visakhapatnam,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,APSRTC - 4872,Super Luxury (Non AC Seater 2+2 Push Back),23:00,04h 15m,03:15,3.8,INR 281,7 Seats available
Kakinada to Visakhapatnam,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,APSRTC - 2405,Super Luxury (Non AC Seater 2+2 Push Back),23:00,04h 00m,03:00,4.3,INR 281,34 Seats available
Kakinada to Visakhapatnam,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,APSRTC - 2851,Super Luxury (Non AC Seater 2+2 Push Back),23:30,04h 20m,03:50,3.8,INR 281,32 Seats available
Kakinada to Visakhapatnam,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,APSRTC - 23539,Super Luxury (Non AC Seater 2+2 Push Back),23:35,03h 55m,03:30,3.8,INR 281,31 Seats available
Kakinada to Visakhapatnam,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,APSRTC - 3472,INDRA(A.C. Seater),23:40,03h 20m,03:00,4.0,INR 340,33 Seats available
Visakhapatnam to Kakinada,https://www.redbus.in/bus-tickets/visakhapatnam-to-kakinada,APSRTC - 2666,Super Luxury (Non AC Seater 2+2 Push Back),13:45,03h 40m,17:25,2.6,INR 281,31 Seats available
Visakhapatnam to Kakinada,https://www.redbus.in/bus-tickets/visakhapatnam-to-kakinada,APSRTC - 3329,Super Luxury (Non AC Seater 2+2 Push Back),14:00,04h 30m,18:30,2.1,INR 281,34 Seats available
Visakhapatnam to Kakinada,https://www.redbus.in/bus-tickets/visakhapatnam-to-kakinada,APSRTC - 2766,Super Luxury (Non AC Seater 2+2 Push Back),14:00,04h 00m,18:00,3.7,INR 281,33 Seats available
Visakhapatnam to Kakinada,https://www.redbus.in/bus-tickets/visakhapatnam-to-kakinada,APSRTC - 24278,Super Luxury (Non AC Seater 2+2 Push Back),14:30,04h 00m,18:30,3.4,INR 281,34 Seats available
Visakhapatnam to Kakinada,https://www.redbus.in/bus-tickets/visakhapatnam-to-kakinada,APSRTC - 2529,INDRA(A.C. Seater),14:45,04h 00m,18:45,3.8,INR 340,11 Seats available
